1.411738419463099E-5,3.687512608707044E-4,3.3595454537730627E-4,0.9963142247789035,4.699255082236857E-6,1.3642890493755687E-5,0.0029486098850777234
6.886923668852404E-6,0.02903884332742764,0.005079425841764602,0.9442896254899658,2.2924509672365612E-6,0.01110625327753428,0.010476672688671704
9.428480552137322E-6,2.9192461041164655E-5,7.288743614455691E-6,0.9999263186410586,3.1384592599847993E-6,9.11158369864545E-6,1.5521630775113097E-5
6.62272024531029E-4,0.06926821030501075,2.1310764487102533E-5,0.21973198352528817,9.176199586613782E-6,0.7089922549415218,0.0013147922395745516
0.9078865428505047,0.00841071856084434,4.544933056277924E-6,0.08246260811524661,1.9570021928328837E-6,5.681574237964097E-6,0.0012279469639173278
1.4099053112404393E-5,0.008483746413451688,1.08993578312694E-5,7.12664375041102E-4,4.6931532130712505E-6,1.3625175530133417E-5,0.9907602724718202
2.625065590731408E-5,0.010356068699858537,0.018756677582098383,0.2624274730168452,8.738058445091504E-6,2.5368355709193615E-5,0.7083994236311364
4.527280579625881E-6,0.0038707814011958476,3.499841489105804E-6,0.05005406216407142,1.5069963372258597E-6,0.9460581692832336,7.4530330930537274E-6
2.210835040160347E-5,0.0015955309535583757,0.9350985143664946,0.01231608998294676,7.359208799043666E-6,0.04990594855840011,0.0010544485793995203
0.9965035042104302,0.0024401643926487164,2.613852972204768E-5,9.305994725459136E-4,1.125498645416061E-5,3.2675508142394E-5,5.5662900056643226E-5
2.0706509250271426E-5,6.411149296479561E-5,0.8762827549210711,0.11689693398246388,6.892577795448026E-6,2.0010551127228588E-5,0.006708589965327116
2.493328570199323E-6,0.030146297362239352,0.9605327446988449,0.009311120488757815,8.299545293703601E-7,2.4095263102011893E-6,4.104640748174594E-6
2.4882129949969405E-5,0.4062562801991709,1.9235280253697315E-5,0.5907618602314151,8.282517073434931E-6,2.4045826725317396E-5,0.002905413815411691
1.6504673908253576E-5,5.110177057687183E-5,1.2759037460196758E-5,0.04871506440143085,5.493912446862467E-6,1.5949941976579884E-5,0.9511831262622003
3.2684283442578053E-6,0.011523804419086367,2.5266781950475296E-6,0.007916251789122003,1.0879620683215354E-6,0.9567677822395595,0.02378527848362443
0.9657008243868914,0.0018080585867288074,2.8441220912369992E-5,0.03235430866435953,1.2246501984329544E-5,3.555407880183433E-5,6.0566560321822926E-5
3.872605975500888E-5,0.01349443284792095,0.9861785588286177,1.7421430858227118E-4,1.2890747365786378E-5,3.74244537945746E-5,6.375275396372901E-5
5.1367044434179173E-5,0.9959784895262405,3.970960273426167E-5,0.003779131738115236,1.709855319433789E-5,4.964056744095055E-5,8.456296784060494E-5
2.6722045347406053E-4,0.0069798964022298364,2.0657637920984973E-4,0.9240813936165322,0.06776676261350205,2.5823901469117997E-4,4.399115203607672E-4
6.372766820307944E-5,1.9731360328689875E-4,4.9265057302796355E-5,0.003221240353567913,0.9963019559366374,6.15857432744278E-5,1.0491163772755348E-4
0.005105465785674289,0.02312359454055333,1.139502954294457E-5,0.12767383131111293,0.8345445147259632,1.4244809657340462E-5,0.009526953797495838
1.0459760714058274E-6,0.022038934797483863,8.085980948016528E-7,0.002629722828943427,0.9737132122564417,1.0108201919379359E-6,0.0016152647227728738
1.3431933301572796E-5,0.02818416427708351,0.9686098237741446,0.0031530161358820246,4.4710889752286944E-6,1.2980478013942573E-5,2.211231259905369E-5
0.9878275587299667,2.7060095784115636E-5,6.756336852686382E-6,4.4176919917915245E-4,2.909210294739341E-6,8.446027461770171E-6,0.011685500400460886
6.56543292917837E-5,0.08032000105572551,0.0015623907407479672,0.9178585684605176,2.1854363127172172E-5,6.34476481350867E-5,1.0808340245488974E-4
0.019481580219895697,0.16901764062211605,6.512819488773242E-5,0.8092477653447205,2.8043541815095498E-5,8.141608900666237E-5,0.0020784259875583407
